policy,sid,turn,arrival_s,node,history_blocks,missing_blocks,recovery,ttft_s,slo_success,seed
eager_full,38,1,18.5,0,14,0,hit,0.44166666666666643,1,3
eager_full,15,1,20.0,0,20,0,hit,0.3333333333333333,1,3
eager_full,35,0,20.0,2,0,0,hit,0.3333333333333333,1,3
eager_full,33,1,21.5,2,16,0,hit,0.20833333333333334,1,3
eager_full,26,1,22.0,2,13,0,hit,0.33333333333333215,1,3
eager_full,27,1,22.0,3,19,0,hit,0.125,1,3
eager_full,9,1,23.5,0,14,0,hit,0.25,1,3
eager_full,20,1,24.0,3,15,0,hit,0.25,1,3
eager_full,4,1,25.5,0,20,20,recompute,2.0,1,3
eager_full,37,2,25.5,1,26,0,hit,0.3333333333333333,1,3
eager_full,11,1,26.0,2,15,0,hit,0.2916666666666667,1,3
eager_full,36,1,26.0,3,11,2,transfer,0.26666666666666666,1,3
eager_full,1,0,27.0,1,0,0,hit,0.375,1,3
eager_full,7,1,27.0,3,15,14,transfer,0.95,1,3
eager_full,34,2,27.0,2,29,0,hit,0.20833333333333334,1,3
eager_full,28,1,27.5,1,15,4,transfer,0.7500000000000007,1,3
eager_full,30,2,28.0,1,30,0,hit,0.8249999999999993,1,3
eager_full,22,2,29.0,3,24,0,hit,0.375,1,3
eager_full,21,0,31.0,0,0,0,hit,0.5833333333333334,1,3
eager_full,33,2,31.5,2,26,0,hit,0.2916666666666667,1,3
eager_full,13,1,32.0,3,17,16,transfer,1.0916666666666668,1,3
eager_full,26,2,32.0,2,23,0,hit,0.3583333333333366,1,3
eager_full,29,2,32.5,1,21,14,transfer,0.8666666666666666,1,3
eager_full,31,0,33.0,0,0,0,hit,0.5,1,3
eager_full,20,2,34.0,3,27,8,transfer,0.6083333333333334,1,3
eager_full,25,0,34.5,0,0,0,hit,0.375,1,3
eager_full,3,1,35.0,3,15,14,transfer,0.9583333333333328,1,3
eager_full,35,1,35.0,1,12,12,transfer,0.8916666666666666,1,3
eager_full,9,2,35.5,0,26,0,hit,0.2833333333333362,1,3
eager_full,19,2,36.0,2,23,23,transfer,1.525,1,3
eager_full,4,2,37.5,0,35,0,hit,0.20833333333333334,1,3
eager_full,28,2,39.0,1,26,0,hit,0.125,1,3
eager_full,23,2,39.5,3,25,24,transfer,1.4083333333333332,1,3
eager_full,34,3,41.0,2,37,15,transfer,0.9166666666666666,1,3
eager_full,30,3,41.5,1,46,0,hit,0.20833333333333334,1,3
eager_full,13,2,42.0,3,28,0,hit,0.375,1,3
eager_full,17,2,42.0,0,22,22,recompute,2.0416666666666665,0,3
eager_full,31,1,43.0,1,19,19,transfer,1.075,1,3
eager_full,36,2,43.0,2,22,21,transfer,1.175,1,3
eager_full,37,3,43.5,3,39,39,transfer,2.2416666666666667,0,3
eager_full,14,2,44.5,1,25,25,transfer,1.625,1,3
eager_full,35,2,45.0,0,21,21,transfer,1.2166666666666668,1,3
eager_full,39,1,45.0,2,20,0,hit,0.20833333333333334,1,3
eager_full,6,1,45.5,2,16,16,transfer,1.2833333333333343,1,3
eager_full,9,3,45.5,0,36,0,hit,1.349999999999999,1,3
eager_full,22,3,46.0,3,38,37,transfer,2.116666666666666,0,3
eager_full,33,3,47.5,1,37,37,recompute,3.3333333333333335,0,3
eager_full,32,0,48.5,0,0,0,hit,0.4583333333333333,1,3
eager_full,5,1,49.5,0,20,20,recompute,2.041666666666667,0,3
eager_full,24,0,50.0,2,0,0,hit,0.3333333333333333,1,3
eager_full,28,3,50.0,1,33,0,hit,1.6000000000000039,1,3
eager_full,18,1,51.0,2,15,15,recompute,1.4166666666666667,1,3
eager_full,11,2,52.0,3,25,24,transfer,1.3666666666666667,1,3
eager_full,31,2,53.0,1,24,6,transfer,0.5916666666666667,1,3
eager_full,3,2,53.5,0,25,25,transfer,1.375,1,3
eager_full,13,3,53.5,3,40,14,transfer,1.6000000000000032,1,3
eager_full,17,3,53.5,2,32,32,transfer,1.725,1,3
eager_full,20,3,54.5,1,36,36,transfer,2.175,0,3
eager_full,25,1,54.5,0,16,16,recompute,2.274999999999998,0,3
eager_full,15,2,55.0,2,33,33,transfer,2.65,0,3
eager_full,23,3,55.0,3,34,33,transfer,2.4750000000000028,0,3
eager_full,39,2,55.0,0,29,13,transfer,3.1916666666666664,0,3
eager_full,12,0,56.0,1,0,0,hit,1.941666666666665,1,3
eager_full,14,3,56.0,1,36,0,hit,2.7749999999999964,0,3
eager_full,0,1,56.5,3,14,14,recompute,2.8333333333333335,0,3
eager_full,27,2,57.0,2,24,24,recompute,3.174999999999997,0,3
eager_full,38,2,58.0,3,23,0,hit,1.9083333333333385,1,3
eager_full,6,2,59.0,2,31,0,hit,1.6833333333333276,1,3
eager_full,8,2,59.0,0,24,24,transfer,1.325,1,3
eager_full,9,4,59.0,1,51,51,transfer,2.7166666666666663,0,3
eager_full,1,1,59.5,3,12,11,transfer,1.466666666666669,1,3
eager_full,5,2,59.5,0,32,0,hit,1.4333333333333347,1,3
eager_full,24,1,60.0,2,13,0,hit,1.5333333333333314,1,3
eager_full,10,1,62.5,0,16,16,recompute,1.7083333333333333,1,3
eager_full,16,1,62.5,1,19,19,recompute,1.9166666666666665,1,3
eager_full,31,3,63.0,3,33,32,transfer,1.85,1,3
eager_full,17,4,63.5,2,39,21,transfer,1.2166666666666668,1,3
eager_full,18,2,64.0,0,25,25,transfer,2.3333333333333286,0,3
eager_full,22,4,65.0,1,44,44,transfer,2.5499999999999994,0,3
eager_full,39,3,65.0,3,40,0,hit,0.45833333333333337,1,3
eager_full,14,4,66.0,1,46,0,hit,1.9583333333333333,1,3
eager_full,2,0,67.0,0,0,0,hit,0.375,1,3
eager_full,8,3,69.0,0,31,0,hit,0.2916666666666667,1,3
eager_full,9,5,70.5,3,57,56,transfer,3.175,0,3
eager_full,24,2,73.0,2,21,0,hit,0.2916666666666667,1,3
eager_full,34,4,74.0,0,43,43,transfer,2.4,0,3
eager_full,22,5,75.0,1,54,0,hit,0.25,1,3
eager_full,39,4,75.0,2,50,0,hit,0.375,1,3
eager_full,4,3,76.0,1,46,46,recompute,3.9583333333333335,0,3
eager_full,18,3,76.0,0,39,0,hit,1.2916666666666667,1,3
eager_full,28,4,76.0,3,44,43,transfer,2.4833333333333334,0,3
eager_full,38,3,76.0,2,35,31,transfer,1.675,1,3
eager_full,16,2,76.5,0,33,33,transfer,3.0083333333333435,0,3
eager_full,31,4,77.0,3,43,4,transfer,2.4083333333333288,0,3
eager_full,15,3,79.0,2,46,46,transfer,2.6333333333333333,0,3
eager_full,9,6,80.5,3,72,47,transfer,2.6416666666666666,0,3
eager_full,6,3,84.0,0,42,42,recompute,3.7083333333333335,0,3
eager_full,7,2,84.0,1,23,23,recompute,2.125,0,3
eager_full,1,2,85.5,2,19,18,transfer,1.1916666666666667,1,3
eager_full,3,3,86.0,3,32,32,transfer,1.85,1,3
eager_full,27,3,88.0,3,30,5,transfer,0.8249999999999886,1,3
eager_full,21,1,90.0,3,16,15,transfer,1.0,1,3
eager_full,24,3,92.0,3,32,31,transfer,1.8,1,3
eager_full,2,1,92.5,0,16,16,transfer,1.0916666666666668,1,3
eager_full,12,1,92.5,1,21,21,transfer,1.2166666666666668,1,3
eager_full,10,2,95.0,3,30,29,transfer,1.7416666666666667,1,3
eager_full,3,4,96.0,3,44,13,transfer,2.3249999999999877,0,3
eager_full,6,4,97.5,0,54,0,hit,0.25,1,3
eager_full,27,4,98.0,3,38,12,transfer,1.8583333333333163,1,3
eager_full,25,2,101.0,3,26,25,transfer,1.5416666666666667,1,3
eager_full,24,4,102.0,0,41,41,transfer,2.2583333333333333,0,3
eager_full,2,2,105.0,0,27,0,hit,0.375,1,3
eager_full,10,3,105.0,3,43,42,transfer,2.225,0,3
eager_full,12,2,105.5,1,30,0,hit,0.2916666666666667,1,3
eager_full,21,2,105.5,2,27,27,transfer,1.725,1,3
eager_full,6,5,107.5,0,62,5,transfer,0.5833333333333333,1,3
eager_full,4,4,108.0,1,55,0,hit,0.25,1,3
eager_full,27,5,108.0,3,52,0,hit,0.3333333333333333,1,3
eager_full,32,1,108.5,0,14,14,transfer,0.95,1,3
eager_full,24,5,114.5,0,49,46,transfer,2.4666666666666663,0,3
eager_full,0,2,115.0,1,23,23,recompute,2.166666666666667,0,3
eager_full,12,3,115.5,1,44,0,hit,2.2333333333333436,0,3
eager_full,6,6,117.5,0,73,0,hit,0.375,1,3
eager_full,15,4,118.0,2,61,23,transfer,1.3583333333333332,1,3
eager_full,27,6,118.5,3,67,0,hit,0.25,1,3
eager_full,1,3,120.0,0,33,33,recompute,3.125,0,3
eager_full,4,5,126.5,1,65,13,transfer,0.8583333333333334,1,3
eager_full,10,4,129.5,3,51,0,hit,0.375,1,3
eager_full,1,4,130.0,0,47,0,hit,0.25,1,3
eager_full,0,3,132.0,3,33,32,transfer,1.9333333333333333,1,3
eager_full,2,3,133.0,0,43,43,transfer,2.3166666666666664,0,3
eager_full,32,2,133.0,2,26,0,hit,0.16666666666666666,1,3
eager_full,4,6,138.0,1,73,0,hit,0.2916666666666667,1,3
eager_full,1,5,140.0,0,56,0,hit,0.3333333333333333,1,3
eager_full,15,5,142.0,2,68,0,hit,0.125,1,3
eager_full,2,4,143.0,0,49,14,transfer,1.075,1,3
eager_full,32,3,149.0,1,34,0,hit,0.375,1,3
eager_full,12,4,157.5,3,51,0,hit,0.25,1,3
eager_full,12,5,179.0,1,63,0,hit,0.20833333333333334,1,3
repkv,3,0,0.0,0,0,0,hit,0.375,1,3
repkv,37,0,0.0,1,0,0,hit,0.5416666666666666,1,3
repkv,23,0,2.0,0,0,0,hit,0.625,1,3
repkv,30,0,2.0,1,0,0,hit,0.5,1,3
repkv,34,0,2.0,2,0,0,hit,0.375,1,3
repkv,8,0,2.5,3,0,0,hit,0.375,1,3
repkv,10,0,2.5,2,0,0,hit,0.6499999999999999,1,3
repkv,16,0,2.5,0,0,0,hit,1.0916666666666663,1,3
repkv,19,0,2.5,1,0,0,hit,0.9583333333333333,1,3
repkv,20,0,3.0,3,0,0,hit,0.5499999999999998,1,3
repkv,36,0,3.0,2,0,0,hit,1.183333333333333,1,3
repkv,6,0,4.0,0,0,0,hit,0.5,1,3
repkv,7,0,4.0,1,0,0,hit,0.5,1,3
repkv,22,0,4.0,3,0,0,hit,0.4833333333333328,1,3
repkv,26,0,4.5,2,0,0,hit,0.375,1,3
repkv,14,0,5.5,0,0,0,hit,0.4583333333333333,1,3
repkv,17,0,6.5,0,0,0,hit,0.3333333333333333,1,3
repkv,29,0,7.0,1,0,0,hit,0.3333333333333333,1,3
repkv,33,0,7.0,2,0,0,hit,0.375,1,3
repkv,38,0,7.0,3,0,0,hit,0.4166666666666667,1,3
repkv,4,0,7.5,0,0,0,hit,0.5833333333333334,1,3
repkv,13,0,7.5,1,0,0,hit,0.6333333333333329,1,3
repkv,27,0,7.5,3,0,0,hit,0.983333333333334,1,3
repkv,15,0,10.0,0,0,0,hit,0.6666666666666666,1,3
repkv,28,0,11.0,1,0,0,hit,0.375,1,3
repkv,23,1,12.0,0,18,0,hit,0.20833333333333334,1,3
repkv,34,1,12.0,2,13,0,hit,0.375,1,3
repkv,19,1,12.5,1,16,0,hit,0.16666666666666666,1,3
repkv,8,1,13.5,3,12,0,hit,0.375,1,3
repkv,9,0,13.5,0,0,0,hit,0.4166666666666667,1,3
repkv,14,1,15.5,0,15,0,hit,0.3333333333333333,1,3
repkv,37,1,15.5,1,16,0,hit,0.20833333333333334,1,3
repkv,11,0,16.0,2,0,0,hit,0.375,1,3
repkv,17,1,16.5,0,11,0,hit,0.16666666666666666,1,3
repkv,29,1,17.0,1,11,0,hit,0.125,1,3
repkv,30,1,17.0,1,17,0,hit,1.0749999999999993,1,3
repkv,0,0,18.0,0,0,0,hit,0.4166666666666667,1,3
repkv,18,0,18.0,2,0,0,hit,0.4166666666666667,1,3
repkv,39,0,18.0,3,0,0,hit,0.5416666666666666,1,3
repkv,5,0,18.5,1,0,0,hit,0.8166666666666652,1,3
repkv,22,1,18.5,3,15,0,hit,0.9916666666666671,1,3
repkv,38,1,18.5,0,14,14,transfer,1.1416666666666664,1,3
repkv,15,1,20.0,0,20,0,hit,0.5750000000000004,1,3
repkv,35,0,20.0,2,0,0,hit,0.3333333333333333,1,3
repkv,33,1,21.5,2,16,0,hit,0.20833333333333334,1,3
repkv,26,1,22.0,2,13,0,hit,0.33333333333333215,1,3
repkv,27,1,22.0,3,19,0,hit,0.125,1,3
repkv,9,1,23.5,0,14,0,hit,0.25,1,3
repkv,20,1,24.0,3,15,0,hit,0.25,1,3
repkv,4,1,25.5,0,20,0,hit,0.3333333333333333,1,3
repkv,37,2,25.5,1,26,0,hit,0.3333333333333333,1,3
repkv,11,1,26.0,2,15,0,hit,0.2916666666666667,1,3
repkv,36,1,26.0,3,11,11,transfer,0.7166666666666667,1,3
repkv,1,0,27.0,0,0,0,hit,0.375,1,3
repkv,7,1,27.0,1,15,0,hit,0.25,1,3
repkv,34,2,27.0,2,29,0,hit,0.20833333333333334,1,3
repkv,28,1,27.5,1,15,0,hit,0.375,1,3
repkv,30,2,28.0,1,30,0,hit,0.4499999999999993,1,3
repkv,22,2,29.0,3,24,0,hit,0.375,1,3
repkv,21,0,31.0,0,0,0,hit,0.5833333333333334,1,3
repkv,33,2,31.5,2,26,0,hit,0.2916666666666667,1,3
repkv,13,1,32.0,1,17,0,hit,0.2916666666666667,1,3
repkv,26,2,32.0,2,23,0,hit,0.3583333333333366,1,3
repkv,29,2,32.5,1,21,0,hit,0.3583333333333295,1,3
repkv,31,0,33.0,0,0,0,hit,0.5,1,3
repkv,20,2,34.0,3,27,0,hit,0.20833333333333334,1,3
repkv,25,0,34.5,0,0,0,hit,0.375,1,3
repkv,3,1,35.0,1,15,15,recompute,1.5,1,3
repkv,35,1,35.0,2,12,0,hit,0.2916666666666667,1,3
repkv,9,2,35.5,0,26,0,hit,0.2833333333333362,1,3
repkv,19,2,36.0,2,23,23,transfer,1.525,1,3
repkv,4,2,37.5,0,35,0,hit,0.20833333333333334,1,3
repkv,28,2,39.0,1,26,16,transfer,0.925,1,3
repkv,23,2,39.5,0,25,24,transfer,1.4083333333333332,1,3
repkv,34,3,41.0,2,37,0,hit,0.16666666666666666,1,3
repkv,30,3,41.5,1,46,0,hit,0.20833333333333334,1,3
repkv,13,2,42.0,1,28,10,transfer,1.0833333333333357,1,3
repkv,17,2,42.0,0,22,0,hit,0.20833333333333334,1,3
repkv,31,1,43.0,0,19,0,hit,0.125,1,3
repkv,36,2,43.0,3,22,0,hit,0.125,1,3
repkv,37,3,43.5,1,39,12,transfer,0.8916666666666666,1,3
repkv,14,2,44.5,0,25,0,hit,0.375,1,3
repkv,35,2,45.0,2,21,0,hit,0.16666666666666666,1,3
repkv,39,1,45.0,3,20,0,hit,0.20833333333333334,1,3
repkv,6,1,45.5,0,16,0,hit,0.375,1,3
repkv,9,3,45.5,1,36,36,transfer,2.1333333333333333,0,3
repkv,22,3,46.0,3,38,0,hit,0.125,1,3
repkv,33,3,47.5,2,37,0,hit,0.25,1,3
repkv,32,0,48.5,0,0,0,hit,0.4583333333333333,1,3
repkv,5,1,49.5,0,20,20,recompute,2.041666666666667,0,3
repkv,24,0,50.0,1,0,0,hit,0.3333333333333333,1,3
repkv,28,3,50.0,1,33,0,hit,1.0000000000000024,1,3
repkv,18,1,51.0,2,15,0,hit,0.16666666666666666,1,3
repkv,11,2,52.0,2,25,3,transfer,0.31666666666666665,1,3
repkv,31,2,53.0,0,24,0,hit,0.2916666666666667,1,3
repkv,3,2,53.5,3,25,24,transfer,1.325,1,3
repkv,13,3,53.5,1,40,1,transfer,0.3833333333333333,1,3
repkv,17,3,53.5,0,32,0,hit,0.125,1,3
repkv,20,3,54.5,3,36,0,hit,1.1000000000000014,1,3
repkv,25,1,54.5,0,16,16,recompute,1.5,1,3
repkv,15,2,55.0,1,33,33,transfer,2.025,0,3
repkv,23,3,55.0,2,34,34,transfer,1.825,1,3
repkv,39,2,55.0,3,29,0,hit,1.3666666666666696,1,3
repkv,12,0,56.0,0,0,0,hit,1.266666666666668,1,3
repkv,14,3,56.0,0,36,0,hit,2.099999999999999,0,3
repkv,0,1,56.5,3,14,14,recompute,2.0250000000000035,0,3
repkv,27,2,57.0,2,24,24,transfer,1.5500000000000014,1,3
repkv,38,2,58.0,1,23,23,transfer,1.525,1,3
repkv,6,2,59.0,0,31,0,hit,0.20833333333333334,1,3
repkv,8,2,59.0,3,24,23,transfer,1.275,1,3
repkv,9,4,59.0,1,51,0,hit,0.9916666666666624,1,3
repkv,1,1,59.5,2,12,12,recompute,1.2083333333333333,1,3
repkv,5,2,59.5,0,32,32,transfer,2.1166666666666707,0,3
repkv,24,1,60.0,1,13,0,hit,0.4416666666666629,1,3
repkv,10,1,62.5,0,16,16,recompute,1.7083333333333333,1,3
repkv,16,1,62.5,1,19,19,recompute,1.9166666666666665,1,3
repkv,31,3,63.0,2,33,33,transfer,1.9,1,3
repkv,17,4,63.5,0,39,0,hit,1.3749999999999953,1,3
repkv,18,2,64.0,3,25,25,transfer,1.625,1,3
repkv,22,4,65.0,3,44,14,transfer,2.158333333333333,0,3
repkv,39,3,65.0,1,40,40,transfer,2.224999999999999,0,3
repkv,14,4,66.0,0,46,0,hit,0.20833333333333334,1,3
repkv,2,0,67.0,0,0,0,hit,0.375,1,3
repkv,8,3,69.0,3,31,0,hit,0.2916666666666667,1,3
repkv,9,5,70.5,1,57,0,hit,0.375,1,3
repkv,24,2,73.0,1,21,0,hit,0.2916666666666667,1,3
repkv,34,4,74.0,2,43,0,hit,0.25,1,3
repkv,22,5,75.0,3,54,0,hit,0.25,1,3
repkv,39,4,75.0,0,50,50,transfer,2.875,0,3
repkv,4,3,76.0,3,46,38,transfer,2.025,0,3
repkv,18,3,76.0,2,39,24,transfer,1.4916666666666667,1,3
repkv,28,4,76.0,1,44,44,recompute,4.0,0,3
repkv,38,3,76.0,2,35,35,transfer,3.7666666666666657,0,3
repkv,16,2,76.5,0,33,33,transfer,3.4916666666666636,0,3
repkv,31,4,77.0,2,43,0,hit,3.3916666666666657,0,3
repkv,15,3,79.0,3,46,34,transfer,2.033333333333333,0,3
repkv,9,6,80.5,1,72,0,hit,0.391666666666661,1,3
repkv,6,3,84.0,0,42,12,transfer,0.8083333333333333,1,3
repkv,7,2,84.0,3,23,22,transfer,1.3083333333333333,1,3
repkv,1,2,85.5,2,19,0,hit,0.2916666666666667,1,3
repkv,3,3,86.0,3,32,31,transfer,1.8,1,3
repkv,27,3,88.0,0,30,30,transfer,1.625,1,3
repkv,21,1,90.0,1,16,16,recompute,1.5833333333333333,1,3
repkv,24,3,92.0,1,32,8,transfer,0.7333333333333286,1,3
repkv,2,1,92.5,0,16,0,hit,0.2916666666666667,1,3
repkv,12,1,92.5,2,21,21,recompute,1.9166666666666667,1,3
repkv,10,2,95.0,3,30,29,transfer,1.7416666666666667,1,3
repkv,3,4,96.0,3,44,0,hit,1.6749999999999876,1,3
repkv,6,4,97.5,0,54,1,transfer,0.3,1,3
repkv,27,4,98.0,0,38,0,hit,0.3333333333333333,1,3
repkv,25,2,101.0,3,26,25,transfer,1.5416666666666667,1,3
repkv,24,4,102.0,1,41,0,hit,0.20833333333333334,1,3
repkv,2,2,105.0,3,27,26,transfer,1.675,1,3
repkv,10,3,105.0,0,43,43,transfer,2.275,0,3
repkv,12,2,105.5,2,30,0,hit,0.2916666666666667,1,3
repkv,21,2,105.5,1,27,21,transfer,1.425,1,3
repkv,6,5,107.5,0,62,0,hit,0.6083333333333389,1,3
repkv,4,4,108.0,3,55,22,transfer,1.35,1,3
repkv,27,5,108.0,0,52,0,hit,0.7416666666666647,1,3
repkv,32,1,108.5,1,14,14,recompute,1.4166666666666667,1,3
repkv,24,5,114.5,1,49,0,hit,0.16666666666666666,1,3
repkv,0,2,115.0,3,23,22,transfer,1.35,1,3
repkv,12,3,115.5,2,44,0,hit,0.16666666666666666,1,3
repkv,6,6,117.5,0,73,12,transfer,0.975,1,3
repkv,15,4,118.0,3,61,36,transfer,2.0083333333333333,0,3
repkv,27,6,118.5,0,67,0,hit,0.9249999999999972,1,3
repkv,1,3,120.0,2,33,0,hit,0.375,1,3
repkv,4,5,126.5,3,65,36,transfer,2.0083333333333333,0,3
repkv,10,4,129.5,3,51,35,transfer,2.125,0,3
repkv,1,4,130.0,2,47,0,hit,0.25,1,3
repkv,0,3,132.0,3,33,32,transfer,1.9333333333333333,1,3
repkv,2,3,133.0,2,43,35,transfer,1.9166666666666667,1,3
repkv,32,2,133.0,0,26,26,transfer,1.4666666666666668,1,3
repkv,4,6,138.0,3,73,32,transfer,1.8916666666666668,1,3
repkv,1,5,140.0,2,56,0,hit,0.3333333333333333,1,3
repkv,15,5,142.0,3,68,59,transfer,3.075,0,3
repkv,2,4,143.0,2,49,0,hit,0.375,1,3
repkv,32,3,149.0,0,34,0,hit,0.375,1,3
repkv,12,4,157.5,2,51,37,transfer,2.1,0,3
repkv,12,5,179.0,2,63,0,hit,0.20833333333333334,1,3
on_demand,31,0,0.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,37,0,1.0,1,0,0,hit,0.6666666666666666,1,4
on_demand,13,0,1.5,0,0,0,hit,0.4583333333333333,1,4
on_demand,18,0,1.5,2,0,0,hit,0.4583333333333333,1,4
on_demand,1,0,2.0,3,0,0,hit,0.5416666666666666,1,4
on_demand,16,0,2.0,1,0,0,hit,0.5249999999999997,1,4
on_demand,21,0,2.5,0,0,0,hit,0.4333333333333331,1,4
on_demand,11,0,3.5,1,0,0,hit,0.3333333333333333,1,4
on_demand,39,0,3.5,2,0,0,hit,0.5,1,4
on_demand,0,0,7.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,9,0,7.5,1,0,0,hit,0.4583333333333333,1,4
on_demand,5,0,10.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,27,0,10.5,1,0,0,hit,0.4166666666666667,1,4
on_demand,2,0,11.5,0,0,0,hit,0.5416666666666666,1,4
on_demand,20,0,11.5,2,0,0,hit,0.375,1,4
on_demand,37,1,11.5,1,20,0,hit,0.32499999999999873,1,4
on_demand,13,1,12.0,0,17,0,hit,1.0749999999999986,1,4
on_demand,25,0,13.5,1,0,0,hit,0.3333333333333333,1,4
on_demand,39,1,13.5,2,18,0,hit,0.20833333333333334,1,4
on_demand,16,1,14.0,1,14,0,hit,0.7833333333333332,1,4
on_demand,23,0,14.0,0,0,0,hit,0.5416666666666666,1,4
on_demand,28,0,14.5,2,0,0,hit,0.4583333333333333,1,4
on_demand,29,0,15.0,0,0,0,hit,0.5,1,4
on_demand,32,0,15.0,3,0,0,hit,0.5416666666666666,1,4
on_demand,1,1,15.5,3,20,0,hit,0.8083333333333323,1,4
on_demand,0,1,17.0,0,19,0,hit,0.375,1,4
on_demand,33,0,17.0,1,0,0,hit,0.375,1,4
on_demand,9,1,17.5,1,18,0,hit,0.625,1,4
on_demand,35,0,18.0,0,0,0,hit,0.3333333333333333,1,4
on_demand,12,0,18.5,2,0,0,hit,0.3333333333333333,1,4
on_demand,34,0,18.5,3,0,0,hit,0.6666666666666666,1,4
on_demand,4,0,21.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,20,1,21.5,2,14,0,hit,0.16666666666666666,1,4
on_demand,18,1,22.5,2,17,0,hit,0.16666666666666666,1,4
on_demand,3,0,23.0,0,0,0,hit,0.375,1,4
on_demand,14,0,23.5,1,0,0,hit,0.4583333333333333,1,4
on_demand,29,1,25.0,0,14,0,hit,0.375,1,4
on_demand,32,1,25.0,3,19,0,hit,0.2916666666666667,1,4
on_demand,1,2,25.5,3,29,0,hit,0.7000000000000005,1,4
on_demand,16,2,25.5,1,26,0,hit,0.25,1,4
on_demand,23,1,26.5,0,15,0,hit,0.2916666666666667,1,4
on_demand,0,2,27.0,0,30,0,hit,0.30000000000000193,1,4
on_demand,39,2,27.5,2,26,0,hit,0.16666666666666666,1,4
on_demand,25,1,28.0,1,15,0,hit,0.3333333333333333,1,4
on_demand,35,1,28.0,0,13,0,hit,0.3333333333333333,1,4
on_demand,12,1,28.5,2,15,0,hit,0.375,1,4
on_demand,19,0,30.5,0,0,0,hit,0.4166666666666667,1,4
on_demand,8,0,31.0,1,0,0,hit,0.625,1,4
on_demand,20,2,31.5,2,21,0,hit,0.25,1,4
on_demand,26,0,31.5,3,0,0,hit,0.625,1,4
on_demand,7,0,32.0,0,0,0,hit,0.5416666666666666,1,4
on_demand,10,0,32.0,2,0,0,hit,0.375,1,4
on_demand,18,2,32.5,2,27,0,hit,0.5249999999999986,1,4
on_demand,30,0,33.0,1,0,0,hit,0.625,1,4
on_demand,21,1,33.5,0,15,15,recompute,1.5,1,4
on_demand,1,3,35.5,3,40,0,hit,0.20833333333333334,1,4
on_demand,16,3,35.5,1,34,0,hit,0.16666666666666666,1,4
on_demand,36,0,36.0,0,0,0,hit,0.5,1,4
on_demand,4,1,37.0,0,17,17,recompute,1.625,1,4
on_demand,28,1,37.0,2,14,11,transfer,0.8416666666666668,1,4
on_demand,9,2,37.5,1,29,12,transfer,0.8083333333333333,1,4
on_demand,11,1,37.5,3,13,13,recompute,1.4166666666666665,1,4
on_demand,35,2,38.0,0,25,0,hit,1.1499999999999986,1,4
on_demand,27,1,39.5,1,17,17,recompute,1.7083333333333335,1,4
on_demand,39,3,39.5,2,37,0,hit,0.2916666666666667,1,4
on_demand,25,2,40.0,0,30,30,transfer,1.7083333333333333,1,4
on_demand,19,1,40.5,2,16,16,transfer,1.0083333333333333,1,4
on_demand,8,1,41.0,1,20,0,hit,0.7750000000000009,1,4
on_demand,20,3,41.5,2,29,14,transfer,1.541666666666666,1,4
on_demand,6,0,42.0,3,0,0,hit,0.6666666666666666,1,4
on_demand,18,3,42.5,2,40,0,hit,1.0083333333333282,1,4
on_demand,2,1,43.0,0,20,20,recompute,1.7916666666666667,1,4
on_demand,21,2,43.5,1,25,25,transfer,1.5,1,4
on_demand,24,0,44.0,3,0,0,hit,0.5833333333333334,1,4
on_demand,30,1,44.5,1,19,0,hit,1.1333333333333304,1,4
on_demand,34,1,44.5,3,23,0,hit,1.1583333333333385,1,4
on_demand,33,1,45.0,0,14,14,recompute,1.5,1,4
on_demand,14,1,46.0,2,18,18,recompute,1.6666666666666667,1,4
on_demand,15,0,46.0,1,0,0,hit,0.36666666666666475,1,4
on_demand,10,1,47.0,0,13,13,recompute,1.3333333333333333,1,4
on_demand,32,2,47.0,1,33,33,recompute,3.0833333333333335,0,4
on_demand,11,2,47.5,3,23,0,hit,0.125,1,4
on_demand,4,2,48.0,0,26,0,hit,1.1000000000000039,1,4
on_demand,1,4,50.5,3,50,0,hit,0.20833333333333334,1,4
on_demand,9,3,51.0,0,38,38,recompute,3.375,0,4
on_demand,27,2,51.5,1,28,1,transfer,0.25833333333333336,1,4
on_demand,18,4,52.5,2,51,0,hit,0.2916666666666667,1,4
on_demand,37,2,52.5,1,32,32,recompute,2.958333333333333,0,4
on_demand,16,4,53.0,3,42,42,recompute,3.7916666666666665,0,4
on_demand,0,3,53.5,2,38,38,recompute,3.2916666666666665,0,4
on_demand,12,2,54.0,0,31,31,recompute,3.5083333333333306,0,4
on_demand,34,2,54.5,3,37,0,hit,3.2833333333333337,0,4
on_demand,26,1,55.5,1,20,20,recompute,2.116666666666672,0,4
on_demand,29,2,56.0,2,26,26,recompute,3.991666666666667,0,4
on_demand,7,1,56.5,1,19,19,recompute,3.2333333333333436,0,4
on_demand,39,4,57.0,3,51,51,recompute,5.80833333333333,0,4
on_demand,11,3,57.5,0,29,29,transfer,2.283333333333336,0,4
on_demand,5,1,59.0,1,17,17,recompute,2.616666666666672,0,4
on_demand,13,2,59.5,0,32,32,recompute,3.500000000000002,0,4
